Ano;Mês;Países;"Bloco Econômico";Via;"Código NCM";"Descrição NCM";"Valor FOB (US$)";"Quilograma Líquido"
2016;07;Romênia;Europa;AEREA;29322000;Lactonas;19341;636
2016;07;Romênia;Europa;MARITIMA;29322000;Lactonas;40655;1750
2016;07;Romênia;"União Europeia - UE";AEREA;29322000;Lactonas;19341;636
2016;07;Romênia;"União Europeia - UE";MARITIMA;29322000;Lactonas;40655;1750
2016;07;Suécia;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1878072;4428
2016;07;Suécia;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";132527;463
2016;07;Suécia;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1878072;4428
2016;07;Suécia;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";132527;463
2016;07;Suíça;Europa;AEREA;29322000;Lactonas;28100;71
2016;07;Suíça;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";129;0
2016;07;Suíça;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";2219204;2460
2016;07;Suíça;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";3689411;15632
2016;07;Suíça;Europa;MARITIMA;29322000;Lactonas;78946;291
2016;07;"Taiwan (Formosa)";"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;16950;800
2016;07;"Taiwan (Formosa)";"Ásia (Exclusive Oriente Médio)";RODOVIARIA;29322000;Lactonas;127500;1500
2016;07;Turquia;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";62862;0
2016;07;Uruguai;"América do Sul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";120668;12455
2016;07;Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";120668;12455
2016;06;"África do Sul";África;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";48336;953
2016;06;Alemanha;Europa;AEREA;29322000;Lactonas;3130892;4746
2016;06;Alemanha;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";48;0
2016;06;Alemanha;Europa;AEREA;29419059;"Outros macrolídios e seus sais";168;0
2016;06;Alemanha;Europa;AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";320663;135
2016;06;Alemanha;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";872175;1851
2016;06;Alemanha;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";6972893;17696
2016;06;Alemanha;Europa;MARITIMA;29322000;Lactonas;6871505;86030
2016;06;Alemanha;Europa;MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";356;2
2016;06;Alemanha;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";63200;139
2016;06;Alemanha;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4018352;21459
2016;06;Alemanha;"União Europeia - UE";AEREA;29322000;Lactonas;3130892;4746
2016;06;Alemanha;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";48;0
2016;06;Alemanha;"União Europeia - UE";AEREA;29419059;"Outros macrolídios e seus sais";168;0
2016;06;Alemanha;"União Europeia - UE";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";320663;135
2016;06;Alemanha;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";872175;1851
2016;06;Alemanha;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";6972893;17696
2016;06;Alemanha;"União Europeia - UE";MARITIMA;29322000;Lactonas;6871505;86030
2016;06;Alemanha;"União Europeia - UE";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";356;2
2016;06;Alemanha;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";63200;139
2016;06;Alemanha;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4018352;21459
2016;06;Argentina;"América do Sul";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";25000;10
2016;06;Argentina;"América do Sul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";145702;493
2016;06;Argentina;"América do Sul";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";224440;186
2016;06;Argentina;"América do Sul";"ENTRADA/SAIDA FICTA";30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";700;2
2016;06;Argentina;"América do Sul";"ENTRADA/SAIDA FICTA";30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4915;102
2016;06;Argentina;"América do Sul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";91177;1314
2016;06;Argentina;"América do Sul";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1547;34
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";25000;10
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";145702;493
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";224440;186
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";"ENTRADA/SAIDA FICTA";30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";700;2
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";"ENTRADA/SAIDA FICTA";30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4915;102
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";91177;1314
2016;06;Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1547;34
2016;06;Austrália;Oceania;AEREA;29322000;Lactonas;778;0
2016;06;Austrália;Oceania;AEREA;29419059;"Outros macrolídios e seus sais";290;0
2016;06;Bélgica;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1007974;952
2016;06;Bélgica;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1007974;952
2016;06;Canadá;"América do Norte";AEREA;29322000;Lactonas;88;0
2016;06;Canadá;"América do Norte";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";3012;1
2016;06;Canadá;"América do Norte";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";848924;110
2016;06;China;"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;2471995;9422
2016;06;China;"Ásia (Exclusive Oriente Médio)";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";21077;151
2016;06;China;"Ásia (Exclusive Oriente Médio)";AEREA;29419059;"Outros macrolídios e seus sais";449014;2201
2016;06;China;"Ásia (Exclusive Oriente Médio)";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";35;4
2016;06;China;"Ásia (Exclusive Oriente Médio)";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";27827;120
2016;06;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;3268132;344120
2016;06;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";175341;32300
2016;06;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29419059;"Outros macrolídios e seus sais";960645;21887
2016;06;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";208143;20000
2016;06;China;"Ásia (Exclusive Oriente Médio)";RODOVIARIA;29322000;Lactonas;10094;1400
2016;06;Cingapura;"Ásia (Exclusive Oriente Médio)";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";2530140;1482
2016;06;Cingapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";2530140;1482
2016;06;Dinamarca;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";577172;2113
2016;06;Dinamarca;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";577172;2113
2016;06;Eslovênia;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";48057;369
2016;06;Eslovênia;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";356031;1181
2016;06;Eslovênia;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";48057;369
2016;06;Eslovênia;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";356031;1181
2016;06;Espanha;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";2643;0
2016;06;Espanha;Europa;AEREA;29419059;"Outros macrolídios e seus sais";185500;700
2016;06;Espanha;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";2489155;11778
2016;06;Espanha;Europa;MARITIMA;29322000;Lactonas;194467;16015
2016;06;Espanha;Europa;MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";16656;56
2016;06;Espanha;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";431522;3692
2016;06;Espanha;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";863768;3504
2016;06;Espanha;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";2643;0
2016;06;Espanha;"União Europeia - UE";AEREA;29419059;"Outros macrolídios e seus sais";185500;700
2016;06;Espanha;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";2489155;11778
2016;06;Espanha;"União Europeia - UE";MARITIMA;29322000;Lactonas;194467;16015
2016;06;Espanha;"União Europeia - UE";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";16656;56
2016;06;Espanha;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";431522;3692
2016;06;Espanha;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";863768;3504
2016;06;"Estados Unidos";"América do Norte";AEREA;29322000;Lactonas;43152;233
2016;06;"Estados Unidos";"América do Norte";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";7462;1400
2016;06;"Estados Unidos";"América do Norte";AEREA;29419059;"Outros macrolídios e seus sais";1019852;817
2016;06;"Estados Unidos";"América do Norte";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";273164;450
2016;06;"Estados Unidos";"América do Norte";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";3476123;5100
2016;06;"Estados Unidos";"América do Norte";MARITIMA;29322000;Lactonas;319203;11452
2016;06;"Estados Unidos";"América do Norte";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1580166;5373
2016;06;Finlândia;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";13156;17
2016;06;Finlândia;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";13156;17
2016;06;França;Europa;AEREA;29322000;Lactonas;25538;38
2016;06;França;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";31555;605
2016;06;França;Europa;AEREA;29419059;"Outros macrolídios e seus sais";218;0
2016;06;França;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1756;41
2016;06;França;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4153921;3763
2016;06;França;Europa;MARITIMA;29322000;Lactonas;18741;1184
2016;06;França;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";28227;10
2016;06;França;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";179946;4541
2016;06;França;"União Europeia - UE";AEREA;29322000;Lactonas;25538;38
2016;06;França;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";31555;605
2016;06;França;"União Europeia - UE";AEREA;29419059;"Outros macrolídios e seus sais";218;0
2016;06;França;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1756;41
2016;06;França;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4153921;3763
2016;06;França;"União Europeia - UE";MARITIMA;29322000;Lactonas;18741;1184
2016;06;França;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";28227;10
2016;06;França;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";179946;4541
2016;06;"Hong Kong";"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;25812;22000
2016;06;Hungria;Europa;AEREA;29322000;Lactonas;157001;505
2016;06;Hungria;"União Europeia - UE";AEREA;29322000;Lactonas;157001;505
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;1528126;3778
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";239992;167
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29419059;"Outros macrolídios e seus sais";741511;3941
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";50096;4400
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";51149;1079
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";410227;10529
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;5001;25
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";149798;1075
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29419059;"Outros macrolídios e seus sais";76290;450
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";283161;23500
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";502825;13279
2016;06;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";462344;5812
